specimen,relative_path,local_absolute_path,white_fraction,mean_intensity,row,col,within_specimen_selection_rank
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00009_C00029_X74936_Y17424.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00009_C00029_X74936_Y17424.jpg,0.0,227.757,9,29,2
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00014_C00024_X62016_Y27104.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00014_C00024_X62016_Y27104.jpg,0.0,231.859,14,24,3
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00019_C00035_X90440_Y36784.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00019_C00035_X90440_Y36784.jpg,0.0,228.925,19,35,4
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00024_C00037_X95608_Y46464.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00024_C00037_X95608_Y46464.jpg,0.0,225.9,24,37,5
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00019_C00027_X69768_Y36784.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00019_C00027_X69768_Y36784.jpg,6.1e-05,231.96,19,27,6
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00027_C00052_X134368_Y52272.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00027_C00052_X134368_Y52272.jpg,0.995667,254.912,27,52,7
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00000_C00000_X0_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00000_C00000_X0_Y0.jpg,0.0,235.087,0,0,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00008_C00039_X100776_Y15488.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00008_C00039_X100776_Y15488.jpg,0.0,150.592,8,39,1
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00016_C00009_X23256_Y30976.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00016_C00009_X23256_Y30976.jpg,0.0,213.678,16,9,2
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00023_C00049_X126616_Y44528.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00023_C00049_X126616_Y44528.jpg,0.0,217.74,23,49,3
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00031_C00024_X62016_Y60016.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00031_C00024_X62016_Y60016.jpg,0.0,180.411,31,24,4
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00039_C00024_X62016_Y75504.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00039_C00024_X62016_Y75504.jpg,0.0,203.255,39,24,5
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00042_C00011_X28424_Y81312.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00042_C00011_X28424_Y81312.jpg,4.1e-05,234.703,42,11,6
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00048_C00068_X175712_Y92928.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_108 - 2026-08-04 19.45.28\Sample_108 - 2026-08-04 19.45.28_L0_R00048_C00068_X175712_Y92928.jpg,0.710531,182.647,48,68,7
